0,0,0,0,2,out
0,0,1,0,2,out
0,0,2,0,2,out
0,0,3,0,2,out
0,0,4,0,2,out
0,0,5,0,2,out
0,0,6,0,2,out
0,0,7,0,2,out
0,0,8,0,2,out
0,0,9,0,2,out
0,0,10,0,2,out
0,0,11,0,2,out
0,0,12,0,2,out
0,0,13,0,2,out
0,0,14,0,2,out
0,0,15,0,2,out
0,0,16,0,2,out
0,0,17,0,2,out
0,0,18,0,2,out
0,0,19,0,2,out
0,1,0,1,1,out
0,1,1,1,1,out
0,1,2,1,1,out
0,1,3,1,1,out
0,1,4,1,1,out
0,1,5,1,1,out
0,1,6,1,1,out
0,1,7,1,1,out
0,1,8,1,1,out
0,1,9,1,1,out
0,1,10,1,1,out
0,1,11,1,1,out
0,1,12,1,1,out
0,1,13,1,1,out
0,1,14,1,1,out
0,1,15,1,1,out
0,1,16,1,1,out
0,1,17,1,1,out
0,1,18,1,1,out
0,1,19,1,1,out
0,2,0,2,0,out
0,2,1,2,0,out
0,2,2,2,0,out
0,2,3,2,0,out
0,2,4,2,0,out
0,2,5,2,0,out
0,2,6,2,0,out
0,2,7,2,0,out
0,2,8,2,0,out
0,2,9,2,0,out
0,2,10,2,0,out
0,2,11,2,0,out
0,2,12,2,0,out
0,2,13,2,0,out
0,2,14,2,0,out
0,2,15,2,0,out
0,2,16,2,0,out
0,2,17,2,0,out
0,2,18,2,0,out
0,2,19,2,0,out
0,3,0,3,2,out
0,3,1,3,2,out
0,3,2,3,2,out
0,3,3,3,2,out
0,3,4,3,2,out
0,3,5,3,2,out
0,3,6,3,2,out
0,3,7,3,2,out
0,3,8,3,2,out
0,3,9,3,2,out
0,3,10,3,2,out
0,3,11,3,2,out
0,3,12,3,2,out
0,3,13,3,2,out
0,3,14,3,2,out
0,3,15,3,2,out
0,3,16,3,2,out
0,3,17,3,2,out
0,3,18,3,2,out
0,3,19,3,2,out
0,4,0,4,3,out
0,4,1,4,3,out
0,4,2,4,3,out
0,4,3,4,3,out
0,4,4,4,3,out
0,4,5,4,3,out
0,4,6,4,3,out
0,4,7,4,3,out
0,4,8,4,3,out
0,4,9,4,3,out
0,4,10,4,3,out
0,4,11,4,3,out
0,4,12,4,3,out
0,4,13,4,3,out
0,4,14,4,3,out
0,4,15,4,3,out
0,4,16,4,3,out
0,4,17,4,3,out
0,4,18,4,3,out
0,4,19,4,3,out
0,5,0,5,3,out
0,5,1,5,3,out
0,5,2,5,3,out
0,5,3,5,3,out
0,5,4,5,3,out
0,5,5,5,3,out
0,5,6,5,3,out
0,5,7,5,3,out
0,5,8,5,3,out
0,5,9,5,3,out
0,5,10,5,3,out
0,5,11,5,3,out
0,5,12,5,3,out
0,5,13,5,3,out
0,5,14,5,3,out
0,5,15,5,3,out
0,5,16,5,3,out
0,5,17,5,3,out
0,5,18,5,3,out
0,5,19,5,3,out
0,6,0,6,2,out
0,6,1,6,2,out
0,6,2,6,2,out
0,6,3,6,2,out
0,6,4,6,2,out
0,6,5,6,2,out
0,6,6,6,2,out
0,6,7,6,2,out
0,6,8,6,2,out
0,6,9,6,2,out
0,6,10,6,2,out
0,6,11,6,2,out
0,6,12,6,2,out
0,6,13,6,2,out
0,6,14,6,2,out
0,6,15,6,2,out
0,6,16,6,2,out
0,6,17,6,2,out
0,6,18,6,2,out
0,6,19,6,2,out
0,7,0,7,2,out
0,7,1,7,2,out
0,7,2,7,2,out
0,7,3,7,2,out
0,7,4,7,2,out
0,7,5,7,2,out
0,7,6,7,2,out
0,7,7,7,2,out
0,7,8,7,2,out
0,7,9,7,2,out
0,7,10,7,2,out
0,7,11,7,2,out
0,7,12,7,2,out
0,7,13,7,2,out
0,7,14,7,2,out
0,7,15,7,2,out
0,7,16,7,2,out
0,7,17,7,2,out
0,7,18,7,2,out
0,7,19,7,2,out
0,8,0,8,4,out
0,8,1,8,4,out
0,8,2,8,4,out
0,8,3,8,4,out
0,8,4,8,4,out
0,8,5,8,4,out
0,8,6,8,4,out
0,8,7,8,4,out
0,8,8,8,4,out
0,8,9,8,4,out
0,8,10,8,4,out
0,8,11,8,4,out
0,8,12,8,4,out
0,8,13,8,4,out
0,8,14,8,4,out
0,8,15,8,4,out
0,8,16,8,4,out
0,8,17,8,4,out
0,8,18,8,4,out
0,8,19,8,4,out
0,9,0,9,4,out
0,9,1,9,4,out
0,9,2,9,4,out
0,9,3,9,4,out
0,9,4,9,4,out
0,9,5,9,4,out
0,9,6,9,4,out
0,9,7,9,4,out
0,9,8,9,4,out
0,9,9,9,4,out
0,9,10,9,4,out
0,9,11,9,4,out
0,9,12,9,4,out
0,9,13,9,4,out
0,9,14,9,4,out
0,9,15,9,4,out
0,9,16,9,4,out
0,9,17,9,4,out
0,9,18,9,4,out
0,9,19,9,4,out
0,10,0,10,4,out
0,10,1,10,4,out
0,10,2,10,4,out
0,10,3,10,4,out
0,10,4,10,4,out
0,10,5,10,4,out
0,10,6,10,4,out
0,10,7,10,4,out
0,10,8,10,4,out
0,10,9,10,4,out
0,10,10,10,4,out
0,10,11,10,4,out
0,10,12,10,4,out
0,10,13,10,4,out
0,10,14,10,4,out
0,10,15,10,4,out
